# CoordinateSystem: GEOGCS["WGS 84",DATUM["World Geodetic System 1984",SPHEROID["WGS 84",6378137,298.257223563,AUTHORITY["EPSG","7030"]],TOWGS84[0,0,0,0,0,0,0],AUTHORITY["EPSG","6326"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.01745329251994328,AUTHORITY["EPSG","9102"]],AUTHORITY["EPSG","4326"]]
#Label,X/Longitude,Y/Latitude,Z/Altitude,Yaw,Pitch,Roll,Error_(m),X_error,Y_error,Z_error,Error_(deg),Yaw_error,Pitch_error,Roll_error,X_est,Y_est,Z_est,Yaw_est,Pitch_est,Roll_est
DJI_0069.JPG,-88.049535,41.813911,201.769000,,,,1.412906,0.116318,-0.658906,1.244434,,,,,-88.049533,41.813905,203.013434,18.740967,82.088734,0.540464
DJI_0070.JPG,-88.049558,41.813918,201.769000,,,,1.265275,-0.322721,-0.437700,1.142449,,,,,-88.049562,41.813914,202.911449,27.281887,82.140204,1.026579
DJI_0070.JPG,-88.049558,41.813918,201.769000,,,,1.265275,-0.322721,-0.437700,1.142449,,,,,-88.049562,41.813914,202.911449,27.281887,82.140204,1.026579
DJI_0071.JPG,-88.049589,41.813926,201.669000,,,,1.187647,0.179617,-0.459000,1.080538,,,,,-88.049587,41.813922,202.749538,35.326941,82.179941,1.953892
DJI_0071.JPG,-88.049589,41.813926,201.669000,,,,1.187647,0.179617,-0.459000,1.080538,,,,,-88.049587,41.813922,202.749538,35.326941,82.179941,1.953892
DJI_0072.JPG,-88.049610,41.813936,201.669000,,,,1.201818,-0.145141,-0.003985,1.193015,,,,,-88.049612,41.813936,202.862015,42.337861,83.553433,3.560601
DJI_0072.JPG,-88.049610,41.813936,201.669000,,,,1.201818,-0.145141,-0.003985,1.193015,,,,,-88.049612,41.813936,202.862015,42.337861,83.553433,3.560601
DJI_0073.JPG,-88.049632,41.813955,201.769000,,,,1.342196,0.186356,-0.321626,1.289697,,,,,-88.049629,41.813952,203.058697,48.336352,83.591788,4.448860
DJI_0073.JPG,-88.049632,41.813955,201.769000,,,,1.342196,0.186356,-0.321626,1.289697,,,,,-88.049629,41.813952,203.058697,48.336352,83.591788,4.448860
DJI_0074.JPG,-88.049648,41.813969,201.769000,,,,1.406746,-0.118868,-0.148546,1.393822,,,,,-88.049650,41.813968,203.162822,56.470280,82.244932,4.958014
DJI_0074.JPG,-88.049648,41.813969,201.769000,,,,1.406746,-0.118868,-0.148546,1.393822,,,,,-88.049650,41.813968,203.162822,56.470280,82.244932,4.958014
DJI_0075.JPG,-88.049669,41.813989,201.769000,,,,1.385526,0.196570,-0.307430,1.336611,,,,,-88.049666,41.813986,203.105611,65.631527,82.208946,5.567375
DJI_0075.JPG,-88.049669,41.813989,201.769000,,,,1.385526,0.196570,-0.307430,1.336611,,,,,-88.049666,41.813986,203.105611,65.631527,82.208946,5.567375
DJI_0076.JPG,-88.049676,41.814006,201.769000,,,,1.372036,0.018931,0.036765,1.371413,,,,,-88.049675,41.814006,203.140413,71.187244,82.215851,6.565700
DJI_0076.JPG,-88.049676,41.814006,201.769000,,,,1.372036,0.018931,0.036765,1.371413,,,,,-88.049675,41.814006,203.140413,71.187244,82.215851,6.565700
DJI_0077.JPG,-88.049690,41.814035,201.769000,,,,1.263754,0.137988,-0.440610,1.176392,,,,,-88.049688,41.814031,202.945392,79.334475,82.218481,7.278641
DJI_0077.JPG,-88.049690,41.814035,201.769000,,,,1.263754,0.137988,-0.440610,1.176392,,,,,-88.049688,41.814031,202.945392,79.334475,82.218481,7.278641
DJI_0078.JPG,-88.049696,41.814053,201.769000,,,,1.122464,0.082093,0.110201,1.114021,,,,,-88.049695,41.814054,202.883021,86.583848,82.604111,8.041966
DJI_0078.JPG,-88.049696,41.814053,201.769000,,,,1.122464,0.082093,0.110201,1.114021,,,,,-88.049695,41.814054,202.883021,86.583848,82.604111,8.041966
DJI_0079.JPG,-88.049701,41.814076,201.669000,,,,1.035345,0.080839,-0.146142,1.021786,,,,,-88.049700,41.814075,202.690786,94.821978,82.591191,7.675180
DJI_0079.JPG,-88.049701,41.814076,201.669000,,,,1.035345,0.080839,-0.146142,1.021786,,,,,-88.049700,41.814075,202.690786,94.821978,82.591191,7.675180
DJI_0080.JPG,-88.049706,41.814102,201.669000,,,,0.791689,0.049358,0.057743,0.788036,,,,,-88.049705,41.814103,202.457036,102.221509,83.835830,9.148936
DJI_0080.JPG,-88.049706,41.814102,201.669000,,,,0.791689,0.049358,0.057743,0.788036,,,,,-88.049705,41.814103,202.457036,102.221509,83.835830,9.148936
DJI_0081.JPG,-88.049710,41.814127,201.669000,,,,0.784714,0.086551,-0.027903,0.779427,,,,,-88.049709,41.814127,202.448427,110.343651,84.178903,9.859930
DJI_0081.JPG,-88.049710,41.814127,201.669000,,,,0.784714,0.086551,-0.027903,0.779427,,,,,-88.049709,41.814127,202.448427,110.343651,84.178903,9.859930
DJI_0082.JPG,-88.049709,41.814147,201.669000,,,,0.814101,0.183997,0.182996,0.771634,,,,,-88.049706,41.814148,202.440634,118.075852,84.143456,10.664181
DJI_0082.JPG,-88.049709,41.814147,201.669000,,,,0.814101,0.183997,0.182996,0.771634,,,,,-88.049706,41.814148,202.440634,118.075852,84.143456,10.664181
DJI_0083.JPG,-88.049701,41.814172,201.669000,,,,0.883975,0.147049,0.071742,0.868702,,,,,-88.049700,41.814173,202.537702,126.844411,84.010896,11.936147
DJI_0083.JPG,-88.049701,41.814172,201.669000,,,,0.883975,0.147049,0.071742,0.868702,,,,,-88.049700,41.814173,202.537702,126.844411,84.010896,11.936147
DJI_0084.JPG,-88.049697,41.814190,201.769000,,,,0.938828,0.176972,0.314309,0.866769,,,,,-88.049695,41.814193,202.635769,132.170678,83.899093,13.331334
DJI_0084.JPG,-88.049697,41.814190,201.769000,,,,0.938828,0.176972,0.314309,0.866769,,,,,-88.049695,41.814193,202.635769,132.170678,83.899093,13.331334
DJI_0085.JPG,-88.049677,41.814209,201.669000,,,,1.006768,0.244137,-0.053237,0.975267,,,,,-88.049674,41.814208,202.644267,136.531814,83.828954,14.544720
DJI_0085.JPG,-88.049677,41.814209,201.669000,,,,1.006768,0.244137,-0.053237,0.975267,,,,,-88.049674,41.814208,202.644267,136.531814,83.828954,14.544720
DJI_0086.JPG,-88.049654,41.814228,201.769000,,,,0.942538,0.161208,-0.109603,0.922159,,,,,-88.049653,41.814227,202.691159,137.337872,80.413656,9.704874
DJI_0086.JPG,-88.049654,41.814228,201.769000,,,,0.942538,0.161208,-0.109603,0.922159,,,,,-88.049653,41.814227,202.691159,137.337872,80.413656,9.704874
DJI_0087.JPG,-88.049632,41.814246,201.769000,,,,1.197711,0.055341,-0.139855,1.188230,,,,,-88.049631,41.814245,202.957230,145.038367,82.358885,12.657161
DJI_0087.JPG,-88.049632,41.814246,201.769000,,,,1.197711,0.055341,-0.139855,1.188230,,,,,-88.049631,41.814245,202.957230,145.038367,82.358885,12.657161
DJI_0088.JPG,-88.049613,41.814255,202.669000,,,,1.190693,0.020183,-0.106613,1.185738,,,,,-88.049613,41.814254,203.854738,149.622416,82.256790,11.496188
DJI_0088.JPG,-88.049613,41.814255,202.669000,,,,1.190693,0.020183,-0.106613,1.185738,,,,,-88.049613,41.814254,203.854738,149.622416,82.256790,11.496188
DJI_0089.JPG,-88.049592,41.814265,203.469000,,,,1.329380,0.158523,0.061534,1.318460,,,,,-88.049590,41.814265,204.787460,156.042092,82.148282,11.473737
DJI_0089.JPG,-88.049592,41.814265,203.469000,,,,1.329380,0.158523,0.061534,1.318460,,,,,-88.049590,41.814265,204.787460,156.042092,82.148282,11.473737
DJI_0090.JPG,-88.049569,41.814276,203.769000,,,,1.337038,0.097917,0.082788,1.330875,,,,,-88.049568,41.814277,205.099875,158.646546,81.109894,10.340930
DJI_0090.JPG,-88.049569,41.814276,203.769000,,,,1.337038,0.097917,0.082788,1.330875,,,,,-88.049568,41.814277,205.099875,158.646546,81.109894,10.340930
DJI_0091.JPG,-88.049549,41.814285,203.769000,,,,1.252500,-0.009478,0.109403,1.247677,,,,,-88.049550,41.814286,205.016677,163.594775,81.005693,9.648257
DJI_0091.JPG,-88.049549,41.814285,203.769000,,,,1.252500,-0.009478,0.109403,1.247677,,,,,-88.049550,41.814286,205.016677,163.594775,81.005693,9.648257
DJI_0092.JPG,-88.049529,41.814295,203.669000,,,,1.494381,0.221817,0.258078,1.455118,,,,,-88.049526,41.814298,205.124118,166.891264,80.951313,9.111230
DJI_0092.JPG,-88.049529,41.814295,203.669000,,,,1.494381,0.221817,0.258078,1.455118,,,,,-88.049526,41.814298,205.124118,166.891264,80.951313,9.111230
DJI_0093.JPG,-88.049498,41.814307,203.769000,,,,1.466400,-0.036956,-0.011381,1.465890,,,,,-88.049499,41.814307,205.234890,172.503848,80.833949,8.474826
DJI_0093.JPG,-88.049498,41.814307,203.769000,,,,1.466400,-0.036956,-0.011381,1.465890,,,,,-88.049499,41.814307,205.234890,172.503848,80.833949,8.474826
DJI_0094.JPG,-88.049481,41.814308,203.769000,,,,1.386632,0.059552,0.065127,1.383820,,,,,-88.049481,41.814309,205.152820,171.128085,78.562056,6.758644
DJI_0094.JPG,-88.049481,41.814308,203.769000,,,,1.386632,0.059552,0.065127,1.383820,,,,,-88.049481,41.814309,205.152820,171.128085,78.562056,6.758644
DJI_0095.JPG,-88.049449,41.814311,203.769000,,,,1.289413,0.232698,0.274488,1.238182,,,,,-88.049446,41.814313,205.007182,180.236303,81.999754,8.067446
DJI_0095.JPG,-88.049449,41.814311,203.769000,,,,1.289413,0.232698,0.274488,1.238182,,,,,-88.049446,41.814313,205.007182,180.236303,81.999754,8.067446
DJI_0096.JPG,-88.049415,41.814316,203.769000,,,,1.133869,0.093534,0.289974,1.092165,,,,,-88.049414,41.814319,204.861165,182.448736,78.079446,4.702814
DJI_0096.JPG,-88.049415,41.814316,203.769000,,,,1.133869,0.093534,0.289974,1.092165,,,,,-88.049414,41.814319,204.861165,182.448736,78.079446,4.702814
DJI_0097.JPG,-88.049384,41.814315,203.369000,,,,1.178117,-0.276674,0.246152,1.118400,,,,,-88.049387,41.814317,204.487400,189.221612,78.022875,3.747013
DJI_0097.JPG,-88.049384,41.814315,203.369000,,,,1.178117,-0.276674,0.246152,1.118400,,,,,-88.049387,41.814317,204.487400,189.221612,78.022875,3.747013
DJI_0098.JPG,-88.049370,41.814311,202.769000,,,,0.988647,0.080738,0.063475,0.983298,,,,,-88.049369,41.814311,203.752298,190.630089,80.127172,4.477504
DJI_0098.JPG,-88.049370,41.814311,202.769000,,,,0.988647,0.080738,0.063475,0.983298,,,,,-88.049369,41.814311,203.752298,190.630089,80.127172,4.477504
DJI_0099.JPG,-88.049323,41.814297,201.669000,,,,1.060104,-0.031899,0.199362,1.040701,,,,,-88.049323,41.814299,202.709701,201.241723,84.505337,5.952770
DJI_0099.JPG,-88.049323,41.814297,201.669000,,,,1.060104,-0.031899,0.199362,1.040701,,,,,-88.049323,41.814299,202.709701,201.241723,84.505337,5.952770
DJI_0100.JPG,-88.049292,41.814286,201.769000,,,,1.316122,0.515376,-0.050000,1.209985,,,,,-88.049286,41.814285,202.978985,209.835017,84.487830,4.298260
DJI_0100.JPG,-88.049292,41.814286,201.769000,,,,1.316122,0.515376,-0.050000,1.209985,,,,,-88.049286,41.814285,202.978985,209.835017,84.487830,4.298260
DJI_0101.JPG,-88.049259,41.814268,201.669000,,,,1.090035,0.005997,-0.171101,1.076505,,,,,-88.049259,41.814267,202.745505,216.098875,85.109127,5.302921
DJI_0101.JPG,-88.049259,41.814268,201.669000,,,,1.090035,0.005997,-0.171101,1.076505,,,,,-88.049259,41.814267,202.745505,216.098875,85.109127,5.302921
DJI_0102.JPG,-88.049270,41.814242,201.669000,,,,1.056078,-0.072625,0.245551,1.024564,,,,,-88.049271,41.814244,202.693564,219.526265,82.232457,4.398764
DJI_0102.JPG,-88.049270,41.814242,201.669000,,,,1.056078,-0.072625,0.245551,1.024564,,,,,-88.049271,41.814244,202.693564,219.526265,82.232457,4.398764
DJI_0103.JPG,-88.049267,41.814219,201.669000,,,,1.125573,0.222832,0.104834,1.098303,,,,,-88.049264,41.814220,202.767303,219.576070,82.087473,5.006019
DJI_0103.JPG,-88.049267,41.814219,201.669000,,,,1.125573,0.222832,0.104834,1.098303,,,,,-88.049264,41.814220,202.767303,219.576070,82.087473,5.006019
DJI_0104.JPG,-88.049264,41.814195,201.769000,,,,1.181374,-0.100145,0.287315,1.141519,,,,,-88.049265,41.814198,202.910519,227.559179,82.029635,2.809692
DJI_0104.JPG,-88.049264,41.814195,201.769000,,,,1.181374,-0.100145,0.287315,1.141519,,,,,-88.049265,41.814198,202.910519,227.559179,82.029635,2.809692
DJI_0105.JPG,-88.049279,41.814168,201.669000,,,,1.261783,0.013594,0.197105,1.246218,,,,,-88.049279,41.814170,202.915218,229.464054,82.012094,3.225357
DJI_0105.JPG,-88.049279,41.814168,201.669000,,,,1.261783,0.013594,0.197105,1.246218,,,,,-88.049279,41.814170,202.915218,229.464054,82.012094,3.225357
DJI_0106.JPG,-88.049283,41.814142,201.769000,,,,1.234583,0.007040,0.170061,1.222794,,,,,-88.049283,41.814144,202.991794,234.275953,82.007886,0.551325
DJI_0106.JPG,-88.049283,41.814142,201.769000,,,,1.234583,0.007040,0.170061,1.222794,,,,,-88.049283,41.814144,202.991794,234.275953,82.007886,0.551325
DJI_0107.JPG,-88.049286,41.814123,201.669000,,,,1.405753,-0.042490,-0.263162,1.380247,,,,,-88.049286,41.814121,203.049247,238.870199,82.071412,-0.849720
DJI_0107.JPG,-88.049286,41.814123,201.669000,,,,1.405753,-0.042490,-0.263162,1.380247,,,,,-88.049286,41.814121,203.049247,238.870199,82.071412,-0.849720
DJI_0108.JPG,-88.049289,41.814105,201.769000,,,,1.255498,0.004417,-0.438669,1.176361,,,,,-88.049289,41.814101,202.945361,240.595809,82.086561,-0.431038
DJI_0108.JPG,-88.049289,41.814105,201.769000,,,,1.255498,0.004417,-0.438669,1.176361,,,,,-88.049289,41.814101,202.945361,240.595809,82.086561,-0.431038
DJI_0109.JPG,-88.049292,41.814074,201.669000,,,,1.151298,0.086045,-0.122812,1.141491,,,,,-88.049291,41.814073,202.810491,269.579646,82.635651,-10.799702
DJI_0109.JPG,-88.049292,41.814074,201.669000,,,,1.151298,0.086045,-0.122812,1.141491,,,,,-88.049291,41.814073,202.810491,269.579646,82.635651,-10.799702
DJI_0110.JPG,-88.049293,41.814061,201.869000,,,,1.032561,0.075845,-0.412896,0.943370,,,,,-88.049292,41.814057,202.812370,276.839911,77.665728,-4.905771
DJI_0110.JPG,-88.049293,41.814061,201.869000,,,,1.032561,0.075845,-0.412896,0.943370,,,,,-88.049292,41.814057,202.812370,276.839911,77.665728,-4.905771
DJI_0111.JPG,-88.049296,41.814042,201.769000,,,,1.011339,-0.077388,-0.221940,0.983646,,,,,-88.049297,41.814040,202.752646,281.419513,77.697805,-4.603870
DJI_0111.JPG,-88.049296,41.814042,201.769000,,,,1.011339,-0.077388,-0.221940,0.983646,,,,,-88.049297,41.814040,202.752646,281.419513,77.697805,-4.603870
DJI_0112.JPG,-88.049307,41.814026,201.769000,,,,0.964160,-0.078414,-0.530802,0.801065,,,,,-88.049308,41.814021,202.570065,301.123692,78.135128,-6.412160
DJI_0112.JPG,-88.049307,41.814026,201.769000,,,,0.964160,-0.078414,-0.530802,0.801065,,,,,-88.049308,41.814021,202.570065,301.123692,78.135128,-6.412160
DJI_0113.JPG,-88.049320,41.814002,201.769000,,,,1.010454,-0.146947,-0.647024,0.762091,,,,,-88.049322,41.813997,202.531091,314.300320,78.392551,-5.954832
DJI_0113.JPG,-88.049320,41.814002,201.769000,,,,1.010454,-0.146947,-0.647024,0.762091,,,,,-88.049322,41.813997,202.531091,314.300320,78.392551,-5.954832
DJI_0114.JPG,-88.049340,41.813959,202.969000,,,,0.796425,0.291711,-0.489079,0.556776,,,,,-88.049336,41.813954,203.525776,328.123445,78.486922,-2.465641
DJI_0114.JPG,-88.049340,41.813959,202.969000,,,,0.796425,0.291711,-0.489079,0.556776,,,,,-88.049336,41.813954,203.525776,328.123445,78.486922,-2.465641
DJI_0115.JPG,-88.049341,41.813926,204.769000,,,,0.830595,0.184325,-0.448153,0.674590,,,,,-88.049339,41.813922,205.443590,334.324582,78.429974,-0.409793
DJI_0115.JPG,-88.049341,41.813926,204.769000,,,,0.830595,0.184325,-0.448153,0.674590,,,,,-88.049339,41.813922,205.443590,334.324582,78.429974,-0.409793
DJI_0116.JPG,-88.049352,41.813908,205.869000,,,,0.579641,0.050012,-0.307526,0.488784,,,,,-88.049351,41.813906,206.357784,336.799691,78.131222,0.245858
DJI_0116.JPG,-88.049352,41.813908,205.869000,,,,0.579641,0.050012,-0.307526,0.488784,,,,,-88.049351,41.813906,206.357784,336.799691,78.131222,0.245858
DJI_0117.JPG,-88.049388,41.813905,205.869000,,,,0.528577,0.092189,-0.313418,0.415529,,,,,-88.049387,41.813902,206.284529,344.676978,78.146509,0.290350
DJI_0117.JPG,-88.049388,41.813905,205.869000,,,,0.528577,0.092189,-0.313418,0.415529,,,,,-88.049387,41.813902,206.284529,344.676978,78.146509,0.290350
DJI_0118.JPG,-88.049414,41.813903,205.769000,,,,0.502402,-0.113265,-0.258556,0.415606,,,,,-88.049415,41.813901,206.184606,353.743145,78.219237,0.511091
DJI_0118.JPG,-88.049414,41.813903,205.769000,,,,0.502402,-0.113265,-0.258556,0.415606,,,,,-88.049415,41.813901,206.184606,353.743145,78.219237,0.511091
DJI_0119.JPG,-88.049448,41.813904,205.769000,,,,0.432473,0.222047,-0.251273,0.273111,,,,,-88.049445,41.813902,206.042111,0.592919,78.263523,1.146042
DJI_0119.JPG,-88.049448,41.813904,205.769000,,,,0.432473,0.222047,-0.251273,0.273111,,,,,-88.049445,41.813902,206.042111,0.592919,78.263523,1.146042
DJI_0120.JPG,-88.049471,41.813905,205.769000,,,,0.385907,0.241814,-0.277056,0.117004,,,,,-88.049468,41.813903,205.886004,5.728654,79.685690,1.810527
DJI_0120.JPG,-88.049471,41.813905,205.769000,,,,0.385907,0.241814,-0.277056,0.117004,,,,,-88.049468,41.813903,205.886004,5.728654,79.685690,1.810527
DJI_0121.JPG,-88.049494,41.813907,205.769000,,,,0.248840,-0.168695,-0.176537,-0.047936,,,,,-88.049497,41.813905,205.721064,12.623435,79.720590,2.393089
DJI_0121.JPG,-88.049494,41.813907,205.769000,,,,0.248840,-0.168695,-0.176537,-0.047936,,,,,-88.049497,41.813905,205.721064,12.623435,79.720590,2.393089
DJI_0122.JPG,-88.049522,41.813907,205.669000,,,,0.331323,-0.219897,-0.105530,-0.224240,,,,,-88.049524,41.813907,205.444760,19.734318,79.783255,2.580300
DJI_0122.JPG,-88.049522,41.813907,205.669000,,,,0.331323,-0.219897,-0.105530,-0.224240,,,,,-88.049524,41.813907,205.444760,19.734318,79.783255,2.580300
DJI_0123.JPG,-88.049560,41.813918,205.669000,,,,0.249910,-0.040797,-0.051219,-0.241179,,,,,-88.049561,41.813918,205.427821,29.157153,79.855107,3.056738
DJI_0123.JPG,-88.049560,41.813918,205.669000,,,,0.249910,-0.040797,-0.051219,-0.241179,,,,,-88.049561,41.813918,205.427821,29.157153,79.855107,3.056738
DJI_0124.JPG,-88.049591,41.813928,205.769000,,,,0.458555,-0.116549,-0.041175,-0.441581,,,,,-88.049592,41.813928,205.327419,38.566874,79.940478,3.655313
DJI_0124.JPG,-88.049591,41.813928,205.769000,,,,0.458555,-0.116549,-0.041175,-0.441581,,,,,-88.049592,41.813928,205.327419,38.566874,79.940478,3.655313
DJI_0125.JPG,-88.049619,41.813942,205.669000,,,,0.530737,0.183150,-0.052761,-0.495332,,,,,-88.049616,41.813941,205.173668,44.583320,82.398229,5.965456
DJI_0125.JPG,-88.049619,41.813942,205.669000,,,,0.530737,0.183150,-0.052761,-0.495332,,,,,-88.049616,41.813941,205.173668,44.583320,82.398229,5.965456
DJI_0126.JPG,-88.049639,41.813960,205.769000,,,,0.515413,0.071059,-0.035823,-0.509233,,,,,-88.049638,41.813960,205.259767,54.366800,80.741044,5.504016
DJI_0126.JPG,-88.049639,41.813960,205.769000,,,,0.515413,0.071059,-0.035823,-0.509233,,,,,-88.049638,41.813960,205.259767,54.366800,80.741044,5.504016
DJI_0127.JPG,-88.049657,41.813974,205.769000,,,,0.392490,-0.112935,0.091396,-0.364610,,,,,-88.049658,41.813975,205.404390,61.580474,80.732234,6.160622
DJI_0127.JPG,-88.049657,41.813974,205.769000,,,,0.392490,-0.112935,0.091396,-0.364610,,,,,-88.049658,41.813975,205.404390,61.580474,80.732234,6.160622
DJI_0128.JPG,-88.049671,41.813989,205.769000,,,,0.545532,0.152337,0.255557,-0.457262,,,,,-88.049670,41.813992,205.311738,66.808370,80.775994,6.849433
DJI_0128.JPG,-88.049671,41.813989,205.769000,,,,0.545532,0.152337,0.255557,-0.457262,,,,,-88.049670,41.813992,205.311738,66.808370,80.775994,6.849433
DJI_0129.JPG,-88.049681,41.814013,205.669000,,,,0.485369,0.054319,0.013898,-0.482119,,,,,-88.049680,41.814013,205.186881,74.274628,80.724999,7.260524
DJI_0129.JPG,-88.049681,41.814013,205.669000,,,,0.485369,0.054319,0.013898,-0.482119,,,,,-88.049680,41.814013,205.186881,74.274628,80.724999,7.260524
DJI_0130.JPG,-88.049691,41.814036,205.869000,,,,0.501180,0.135802,-0.012995,-0.482255,,,,,-88.049690,41.814035,205.386745,79.577939,80.730831,7.365769
DJI_0130.JPG,-88.049691,41.814036,205.869000,,,,0.501180,0.135802,-0.012995,-0.482255,,,,,-88.049690,41.814035,205.386745,79.577939,80.730831,7.365769
DJI_0131.JPG,-88.049698,41.814061,205.669000,,,,0.555230,0.145202,0.052271,-0.533352,,,,,-88.049696,41.814062,205.135648,90.642182,80.641184,6.553122
DJI_0131.JPG,-88.049698,41.814061,205.669000,,,,0.555230,0.145202,0.052271,-0.533352,,,,,-88.049696,41.814062,205.135648,90.642182,80.641184,6.553122
DJI_0132.JPG,-88.049702,41.814080,205.669000,,,,0.650091,0.117562,0.027720,-0.638771,,,,,-88.049701,41.814081,205.030229,93.197247,80.681641,7.082676
DJI_0132.JPG,-88.049702,41.814080,205.669000,,,,0.650091,0.117562,0.027720,-0.638771,,,,,-88.049701,41.814081,205.030229,93.197247,80.681641,7.082676
DJI_0133.JPG,-88.049705,41.814092,205.669000,,,,0.871172,0.036841,0.559622,-0.666637,,,,,-88.049705,41.814097,205.002363,99.714825,80.625455,7.291581
DJI_0133.JPG,-88.049705,41.814092,205.669000,,,,0.871172,0.036841,0.559622,-0.666637,,,,,-88.049705,41.814097,205.002363,99.714825,80.625455,7.291581
DJI_0134.JPG,-88.049708,41.814117,205.569000,,,,0.572444,-0.023276,0.062707,-0.568523,,,,,-88.049708,41.814118,205.000477,105.630696,80.575549,7.359635
DJI_0134.JPG,-88.049708,41.814117,205.569000,,,,0.572444,-0.023276,0.062707,-0.568523,,,,,-88.049708,41.814118,205.000477,105.630696,80.575549,7.359635
DJI_0135.JPG,-88.049711,41.814136,205.669000,,,,0.512134,-0.061071,0.137144,-0.489635,,,,,-88.049712,41.814137,205.179365,109.065473,80.556065,7.528868
DJI_0135.JPG,-88.049711,41.814136,205.669000,,,,0.512134,-0.061071,0.137144,-0.489635,,,,,-88.049712,41.814137,205.179365,109.065473,80.556065,7.528868
DJI_0136.JPG,-88.049706,41.814154,205.669000,,,,0.580304,0.032668,0.459772,-0.352555,,,,,-88.049706,41.814158,205.316445,116.959215,80.475730,6.617058
DJI_0136.JPG,-88.049706,41.814154,205.669000,,,,0.580304,0.032668,0.459772,-0.352555,,,,,-88.049706,41.814158,205.316445,116.959215,80.475730,6.617058
DJI_0137.JPG,-88.049700,41.814179,205.669000,,,,0.563982,0.051012,0.482686,-0.287205,,,,,-88.049700,41.814183,205.381795,119.839200,80.442242,6.404487
DJI_0137.JPG,-88.049700,41.814179,205.669000,,,,0.563982,0.051012,0.482686,-0.287205,,,,,-88.049700,41.814183,205.381795,119.839200,80.442242,6.404487
DJI_0138.JPG,-88.049689,41.814203,205.769000,,,,0.304093,0.232315,-0.007780,-0.196066,,,,,-88.049686,41.814203,205.572934,126.396029,80.340357,6.121220
DJI_0138.JPG,-88.049689,41.814203,205.769000,,,,0.304093,0.232315,-0.007780,-0.196066,,,,,-88.049686,41.814203,205.572934,126.396029,80.340357,6.121220
DJI_0139.JPG,-88.049663,41.814219,205.769000,,,,0.176344,0.003466,-0.030071,-0.173727,,,,,-88.049663,41.814219,205.595273,133.052323,80.183418,6.430341
DJI_0139.JPG,-88.049663,41.814219,205.769000,,,,0.176344,0.003466,-0.030071,-0.173727,,,,,-88.049663,41.814219,205.595273,133.052323,80.183418,6.430341
DJI_0140.JPG,-88.049647,41.814233,205.669000,,,,0.430962,0.317519,0.284758,-0.061831,,,,,-88.049643,41.814236,205.607169,135.985243,80.158702,6.801228
DJI_0140.JPG,-88.049647,41.814233,205.669000,,,,0.430962,0.317519,0.284758,-0.061831,,,,,-88.049643,41.814236,205.607169,135.985243,80.158702,6.801228
DJI_0141.JPG,-88.049623,41.814250,205.669000,,,,0.556380,0.494284,0.235834,-0.098103,,,,,-88.049617,41.814252,205.570897,147.535138,79.966243,6.454531
DJI_0141.JPG,-88.049623,41.814250,205.669000,,,,0.556380,0.494284,0.235834,-0.098103,,,,,-88.049617,41.814252,205.570897,147.535138,79.966243,6.454531
DJI_0142.JPG,-88.049589,41.814268,205.769000,,,,0.468917,0.435934,0.172544,-0.008540,,,,,-88.049584,41.814270,205.760460,151.538961,79.906511,6.379838
DJI_0142.JPG,-88.049589,41.814268,205.769000,,,,0.468917,0.435934,0.172544,-0.008540,,,,,-88.049584,41.814270,205.760460,151.538961,79.906511,6.379838
DJI_0143.JPG,-88.049561,41.814279,205.769000,,,,0.698477,0.538330,0.417363,0.154531,,,,,-88.049555,41.814283,205.923531,155.585217,79.794614,6.002334
DJI_0143.JPG,-88.049561,41.814279,205.769000,,,,0.698477,0.538330,0.417363,0.154531,,,,,-88.049555,41.814283,205.923531,155.585217,79.794614,6.002334
DJI_0144.JPG,-88.049530,41.814296,205.769000,,,,0.736753,0.482315,0.483271,0.276814,,,,,-88.049525,41.814300,206.045814,161.197351,79.633614,5.644595
DJI_0144.JPG,-88.049530,41.814296,205.769000,,,,0.736753,0.482315,0.483271,0.276814,,,,,-88.049525,41.814300,206.045814,161.197351,79.633614,5.644595
DJI_0145.JPG,-88.049494,41.814308,205.669000,,,,0.415384,0.023647,0.037532,0.413008,,,,,-88.049494,41.814309,206.082008,165.795342,79.485895,5.062603
DJI_0145.JPG,-88.049494,41.814308,205.669000,,,,0.415384,0.023647,0.037532,0.413008,,,,,-88.049494,41.814309,206.082008,165.795342,79.485895,5.062603
DJI_0146.JPG,-88.049459,41.814311,205.769000,,,,0.465115,-0.102512,0.232194,0.389756,,,,,-88.049460,41.814314,206.158756,172.676176,79.365986,3.818912
DJI_0146.JPG,-88.049459,41.814311,205.769000,,,,0.465115,-0.102512,0.232194,0.389756,,,,,-88.049460,41.814314,206.158756,172.676176,79.365986,3.818912
DJI_0147.JPG,-88.049427,41.814316,205.769000,,,,0.478283,-0.113148,0.238891,0.398601,,,,,-88.049429,41.814318,206.167601,179.565113,79.273507,2.333358
DJI_0147.JPG,-88.049427,41.814316,205.769000,,,,0.478283,-0.113148,0.238891,0.398601,,,,,-88.049429,41.814318,206.167601,179.565113,79.273507,2.333358
DJI_0148.JPG,-88.049390,41.814317,205.869000,,,,0.236766,0.014264,0.142291,0.188700,,,,,-88.049390,41.814318,206.057700,187.133011,79.381023,3.760120
