"","X.Label","X_est.x","Y_est.x","Z_est.x","reflat.x","reflong.x","rlat.x","m.lat.x","m.long.x","meterslat.x","meterslong.x","metersalt.x","ground.alt.x","vert.dist.x","center.dist.x","hor.dist.x","meterslat.or.x","meterslong.or.x","theta.x","thetadeg.x","X_est.y","Y_est.y","Z_est.y","reflat.y","reflong.y","rlat.y","m.lat.y","m.long.y","meterslat.y","meterslong.y","metersalt.y","ground.alt.y","vert.dist.y","center.dist.y","hor.dist.y","meterslat.or.y","meterslong.or.y","theta.y","thetadeg.y","is.in","avg.hor.dist","diff.hor.dist","avg.vert.dist","diff.vert.dist","avg.center.dist","diff.center.dist","avg.theta","diff.theta"
"11","1-1-5",-88.089983,41.819866,37.035213,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644922.36310913,-7318875.24064947,37.035213,34.0455853413377,2.98962765866233,3.68628026951505,2.15656873017699,-0.580030954442918,2.07710201479495,-1.09040012237288,-62.4753249925144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"12","1-1-6",-88.089975,41.819867,37.332047,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644922.47417889,-7318874.57597682,37.332047,34.0455853413377,3.28646165866233,4.30558743055457,2.78159179037686,-0.468961196951568,2.74177465960383,-0.987490559796541,-56.5790413853528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"13","1-2",-88.089998,41.819865,36.213415,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644922.25203937,-7318876.48691068,36.213415,34.0455853413377,2.16782965866233,2.42227208840514,1.08070192064722,-0.691100711934268,0.830840807408094,-1.51192482138162,-86.6269112062375,-88.090004,41.819873,103.325001,41.819881,-88.090011,0.729894616242219,111069.75739815,83084.0678820478,4644923.14853145,-7318875.87206586,103.325001,101.593858888762,1.73114211123803,2.03091939497604,1.06197014062928,-0.888558058999479,0.581588475964963,-1.41044153597869,-80.8123472615279,"both",1.07133603063825,0.0187317800179396,1.94948588495018,0.436687547424299,2.22659574169059,0.391352693429106,-83.7196292338827,-5.81456394470953
"14","1-2-1",-88.089997,41.819863,36.218439,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644922.02989986,-7318876.4038266,36.218439,34.0455853413377,2.17285365866233,2.52795558363228,1.29200093299323,-0.913240225985646,0.913924887776375,-1.60311038339368,-91.8514590620572,-88.090003,41.81987,103.289894,41.819881,-88.090011,0.729894616242219,111069.75739815,83084.0678820478,4644922.81532218,-7318875.78898179,103.289894,101.593858888762,1.69603511123803,2.19340832994135,1.39086484005596,-1.22176733147353,0.66467254422605,-1.49175048161236,-85.4710066829964,"both",1.34143288652459,-0.0988639070627273,1.93444438495018,0.476818547424294,2.36068195678681,0.334547253690936,-88.6612328725268,-6.38045237906078
"15","1-2-2",-88.089994,41.819861,36.24763,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644921.80776034,-7318876.15457436,36.24763,34.0455853413377,2.20204465866233,2.73698170727942,1.62544399695557,-1.13537974003702,1.16317712888122,-1.59139227625487,-91.1800609791214,-88.09,41.819868,103.307709,41.819881,-88.090011,0.729894616242219,111069.75739815,83084.0678820478,4644922.59318266,-7318875.53972959,103.307709,101.593858888762,1.71385011123803,2.42020817874845,1.70883744829351,-1.44390684645623,0.913924747146666,-1.42569746413339,-81.6864475573475,"both",1.66714072262454,-0.0833934513379422,1.95794738495018,0.4881945474243,2.57859494301394,0.316773528530975,-86.4332542682344,-9.49361342177384
"16","1-2-3",-88.08999,41.819855,36.389337,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644921.1413418,-7318875.82223803,36.389337,34.0455853413377,2.34375165866233,3.31303627762782,2.34158867852481,-1.8017982840538,1.49551345128566,-1.69610856396669,-97.1798623112863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"17","1-3",-88.089995,41.819865,36.440763,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644922.25203937,-7318876.23765844,36.440763,34.0455853413377,2.39517765866233,2.71681747712966,1.28227188516399,-0.691100711934268,1.08009304851294,-1.38729578883072,-79.4861936362723,-88.09,41.819872,103.497249,41.819881,-88.090011,0.729894616242219,111069.75739815,83084.0678820478,4644923.03746169,-7318875.53972959,103.497249,101.593858888762,1.90339011123802,2.3361096144034,1.35444240001165,-0.999627816490829,0.913924747146666,-1.24935448997375,-71.5827393912152,"both",1.31835714258782,-0.0721705148476581,2.14928388495018,0.491787547424302,2.52646354576653,0.380707862726255,-75.5344665137438,-7.90345424505716
"18","1-4",-88.089988,41.819861,37.017342,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644921.80776034,-7318875.65606987,37.017342,34.0455853413377,2.97175665866233,3.58909606615972,2.01252898955998,-1.13537974003702,1.66168161202222,-1.41749728662458,-81.2166119948342,-88.089994,41.819867,103.923842,41.819881,-88.090011,0.729894616242219,111069.75739815,83084.0678820478,4644922.48211291,-7318875.04122518,103.923842,101.593858888762,2.32998311123802,3.13715311220593,2.10069235033808,-1.55497660301626,1.41242915391922,-1.252597821624,-71.7685686063358,"both",2.05661066994903,-0.0881633607781054,2.65086988495018,0.641773547424307,3.36312458918283,0.451942953953793,-76.492590300585,-9.44804338849843
"19","1-4-1",-88.089983,41.81986,37.197702,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644921.69669059,-7318875.24064947,37.197702,34.0455853413377,3.15211665866233,3.97540294304496,2.42239326488371,-1.24644949752837,2.07710201479495,-1.35857308436679,-77.8405038942879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"20","1-4-2",-88.089983,41.81986,37.219481,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644921.69669059,-7318875.24064947,37.219481,34.0455853413377,3.17389565866233,3.99269367493044,2.42239326488371,-1.24644949752837,2.07710201479495,-1.35857308436679,-77.8405038942879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"21","1-5",-88.089987,41.81986,37.148119,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644921.69669059,-7318875.57298579,37.148119,34.0455853413377,3.10253365866233,3.77141336604915,2.14425830404863,-1.24644949752837,1.74476569332182,-1.43840787276013,-82.4147003275462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"22","1-6",-88.089987,41.819859,37.15764,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644921.58562083,-7318875.57298579,37.15764,34.0455853413377,3.11205465866233,3.81732236663921,2.21067090548143,-1.35751925501972,1.74476569332182,-1.47930123223152,-84.7577172353684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"23","1-7",-88.089986,41.819858,37.172164,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644921.47455107,-7318875.48990171,37.172164,34.0455853413377,3.12657865866233,3.90810473105756,2.34473633488112,-1.46858901157975,1.8278497736901,-1.49492903018075,-85.6531241009422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"24","1-8",-88.089982,41.819856,37.469146,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644921.25241156,-7318875.15756539,37.469146,34.0455853413377,3.42356065866233,4.38699606790444,2.74316731466905,-1.69072852656245,2.16018609516323,-1.48217561298932,-84.9224071215037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"25","1-8-1",-88.089983,41.819854,37.734157,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644921.03027204,-7318875.24064947,37.734157,34.0455853413377,3.68857165866233,4.64531783646222,2.82372394554904,-1.91286804061383,2.07710201479495,-1.56234661298819,-89.5158670607822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
