"","node","is.in","vert.dist","center.dist","hor.dist","theta"
"316","7-1-2.1","180109",11.7458090818104,11.9702555392179,2.30715987478883,12.002637950887
"317","7-1-2.2","180109",11.8307910818104,12.0690356782592,2.38621134471535,12.6268930636929
"318","7-1-3","both",11.7135872626518,11.8892140504253,2.00549969829318,21.6900812436012
"319","7-1-3-1","171221",11.5994514434932,11.7188807441528,1.66879960022704,33.2053975966606
"320","7-1-3.1","180109",11.9897110818104,12.2405882055427,2.46552789324783,13.2110490201677
"321","7-1-3.2","180109",12.0733830818104,12.3225568301603,2.46552789324783,13.2110490201677
"322","7-1-3.3","180109",12.1780360818104,12.435191239959,2.51583353274333,16.1850711001634
"323","7-1-4","171221",11.9851524434932,12.1021593389658,1.67880361327502,40.0425688542558
"324","7-1-5","171221",12.2223664434933,12.3446747592787,1.73342246245472,42.1454126776296
"325","7-1-6","171221",12.3747644434932,12.4846458969259,1.65275168724315,44.7299937445058
"326","7-1-7","171221",12.4098604434932,12.5274259746834,1.71223985591819,46.7054816297119
"327","7-2","both",11.1736412626518,11.3659208878357,2.06842665976389,8.1897392009205
"328","7-3","both",11.3063222626518,11.4940323490465,2.06292019095426,2.98978822342549
"329","7-3.1","180109",11.7452790818105,12.012537498596,2.51981674840881,-6.27905315723082
"330","7-3.2","180109",11.8876030818104,12.1800415702877,2.65298051694079,-7.13919349842885
"331","7-4","both",12.0820252626518,12.3941024765153,2.7561806178708,-0.0526421240868675
"332","7-4-1","both",12.3558227626518,12.6703624216041,2.80451932171874,-1.62330211989009
"333","7-4-1-1","180109",12.6314450818104,12.8937311596796,2.58745016634122,-8.25609843076653
"334","7-4-2","both",13.0171637626518,13.3988335749139,3.17290046535143,-0.81401366127246
"335","7-4-3","both",13.1600487626518,13.59395578284,3.40597440572777,-0.611767954452533
"336","7-4-4","both",13.2739072626518,13.7197338604297,3.46593996272675,0.300675474496986
"337","7-4-4-1","180109",13.5577040818104,14.046054550612,3.67155395831623,-12.6571767994163
"338","7-4-5","both",13.3399422626518,13.8069783800325,3.55828465856165,-0.537960971062578
"339","7-4-5-1","180109",13.8737690818105,14.3869074392226,3.80810151248098,-13.030606197352
"340","7-4.1","180109",12.5179080818104,13.0283646991765,3.6111305695162,-13.5544690546988
"341","7-5","both",12.5161582626518,13.1254581866895,3.95182178573473,-4.4761117839498
"342","7-5.1","180109",12.8252780818104,13.4337007922976,3.99706881366947,-22.130502564576
"343","7-5.2","180109",13.3085360818104,14.0772625709386,4.58826643192142,-26.393988731332
"344","7-6","both",13.1871852626518,14.090246847676,4.96318445018941,-11.9864285274957
"345","point 37","180109",13.2707590818104,13.5278578046993,2.62486002992733,46.2025272719377
