"","X.Label","X_est.x","Y_est.x","Z_est.x","reflat.x","reflong.x","rlat.x","m.lat.x","m.long.x","meterslat.x","meterslong.x","metersalt.x","ground.alt.x","vert.dist.x","center.dist.x","hor.dist.x","meterslat.or.x","meterslong.or.x","theta.x","thetadeg.x","X_est.y","Y_est.y","Z_est.y","reflat.y","reflong.y","rlat.y","m.lat.y","m.long.y","meterslat.y","meterslong.y","metersalt.y","ground.alt.y","vert.dist.y","center.dist.y","hor.dist.y","meterslat.or.y","meterslong.or.y","theta.y","thetadeg.y","is.in","avg.hor.dist","diff.hor.dist","avg.vert.dist","diff.vert.dist","avg.center.dist","diff.center.dist","avg.theta","diff.theta"
"13","1-11-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083851,41.821322,201.35602,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.23642608,-7318203.60236565,201.35602,193.43692491819,7.91909508181044,8.53532576721859,3.18429254902738,2.94334929902107,-1.21507775131613,2.49005671147294,142.669740315624,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"14","1-12",-88.083807,41.821305,254.997797,41.8212815714286,-88.083792,0.729919060825056,111069.784573608,83082.2574762256,4645083.33693717,-7318201.53266016,254.997797,247.365880556507,7.63191644349322,8.15908852084789,2.88523428694612,2.60220638196915,-1.24623386096209,3.58822986320078,205.590427084209,-88.083845,41.821321,201.366458,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.12535629,-7318203.10387221,201.366458,193.43692491819,7.92953308181043,8.45060916257209,2.92152363040612,2.83227951359004,-0.716584314592183,2.34635248191225,134.436094463618,"both",2.90337895867612,-0.0362893434600036,7.78072476265183,-0.297616638317209,8.30484884170999,-0.291520641724208,170.013260773914,71.1543326205916
"15","1-12-.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083844,41.82132,201.648962,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.01428651,-7318203.02078997,201.648962,193.43692491819,8.21203708181045,8.67432189293915,2.7939769629139,2.72120972909033,-0.633502075448632,2.32727407853096,133.342982470022,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"16","1-12-1",-88.083806,41.821304,255.524043,41.8212815714286,-88.083792,0.729919060825056,111069.784573608,83082.2574762256,4645083.22586739,-7318201.44957791,255.524043,247.365880556507,8.15816244349324,8.60896612003149,2.74930594903996,2.49113659746945,-1.16315160412341,3.57842456096697,205.028624649362,-88.083845,41.82132,201.848324,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.01428651,-7318203.10387221,201.848324,193.43692491819,8.41139908181043,8.86961723994315,2.81397858371656,2.72120972909033,-0.716584314592183,2.35603391883044,134.990799938652,"both",2.78164226637826,-0.064672634676592,8.28478076265183,-0.25323663831719,8.73929167998732,-0.260651119911659,170.009712294007,70.0378247107101
"17","1-12-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083845,41.821321,202.111739,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.12535629,-7318203.10387221,202.111739,193.43692491819,8.67481408181044,9.15356213050406,2.92152363040612,2.83227951359004,-0.716584314592183,2.34635248191225,134.436094463618,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"18","1-12-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083843,41.82132,202.445253,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.01428651,-7318202.93770773,202.445253,193.43692491819,9.00832808181045,9.42644785777913,2.77631849503871,2.72120972909033,-0.550419836305082,2.2981240081603,131.672806465273,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"19","1-12.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083846,41.821325,201.415343,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.56963543,-7318203.18695445,201.415343,193.43692491819,7.97841808181045,8.66201236981519,3.37272934085608,3.2765586534515,-0.799666553735733,2.3379237762688,133.95316520349,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"20","1-13",-88.083806,41.82131,255.074818,41.8212815714286,-88.083792,0.729919060825056,111069.784573608,83082.2574762256,4645083.89228609,-7318201.44957791,255.074818,247.365880556507,7.70893744349323,8.41134909884489,3.3649780318669,3.15755530446768,-1.16315160412341,3.49453891393567,200.222331112744,-88.083846,41.821326,201.367517,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.68070522,-7318203.18695445,201.367517,193.43692491819,7.93059208181043,8.66081888731392,3.48073168037689,3.38762843795121,-0.799666553735733,2.33035793949312,133.519674687758,"both",3.42285485612189,-0.115753648509988,7.81976476265183,-0.221654638317204,8.53608399307941,-0.249469788469035,166.871002900251,66.7026564249858
"21","1-14",-88.083807,41.82131,255.189895,41.8212815714286,-88.083792,0.729919060825056,111069.784573608,83082.2574762256,4645083.89228609,-7318201.53266016,255.189895,247.365880556507,7.82401444349324,8.52868432696224,3.39459192495659,3.15755530446768,-1.24623386096209,3.5175071492686,201.538314060185,-88.083846,41.821326,201.546816,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.68070522,-7318203.18695445,201.546816,193.43692491819,8.10989108181045,8.82529469137478,3.48073168037689,3.38762843795121,-0.799666553735733,2.33035793949312,133.519674687758,"both",3.43766180266674,-0.0861397554203029,7.96695276265184,-0.285876638317205,8.67698950916851,-0.296610364412546,167.528994373971,68.0186393724261
"22","1-14-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083845,41.821326,201.527783,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.68070522,-7318203.10387221,201.527783,193.43692491819,8.09085808181044,8.80065361285925,3.46258855677877,3.38762843795121,-0.716584314592183,2.30700336237887,132.181555986799,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"23","1-14-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083844,41.821326,201.694205,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.68070522,-7318203.02078997,201.694205,193.43692491819,8.25728008181045,8.94762681735649,3.44635333551472,3.38762843795121,-0.633502075448632,2.28341577378034,130.830086711212,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"24","1-14-3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083843,41.821326,201.781679,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.68070522,-7318202.93770773,201.781679,193.43692491819,8.34475408181044,9.0229656497022,3.43205309251093,3.38762843795121,-0.550419836305082,2.25961828360225,129.466590961004,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"25","1-14-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083842,41.821326,201.785723,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.68070522,-7318202.85462549,201.785723,193.43692491819,8.34879808181043,9.02202085312254,3.41971210240518,3.38762843795121,-0.467337597161531,2.23563536389801,128.09247088155,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"26","1-14-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083842,41.821327,201.971439,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.791775,-7318202.85462549,201.971439,193.43692491819,8.53451408181044,9.23564964115263,3.52977246880049,3.49869822245091,-0.467337597161531,2.23133513342682,127.846085824617,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"27","1-14-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083842,41.821327,201.995945,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.791775,-7318202.85462549,201.995945,193.43692491819,8.55902008181044,9.25829997582366,3.52977246880049,3.49869822245091,-0.467337597161531,2.23133513342682,127.846085824617,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"28","1-14-7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083841,41.821328,202.162332,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.90284479,-7318202.77154325,202.162332,193.43692491819,8.72540708181043,9.45043946033651,3.6301621520502,3.60976800788194,-0.384255357086658,2.20459585963055,126.314038288846,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"29","1-14.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083845,41.821327,201.550877,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645085.791775,-7318203.10387221,201.550877,193.43692491819,8.11395208181045,8.86513399321279,3.57132781073101,3.49869822245091,-0.716584314592183,2.30056707213725,131.812783720233,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"30","1-15",-88.083807,41.821313,255.31655,41.8212815714286,-88.083792,0.729919060825056,111069.784573608,83082.2574762256,4645084.22549545,-7318201.53266016,255.31655,247.365880556507,7.95066944349324,8.77221074414641,3.7065532155927,3.49076465889812,-1.24623386096209,3.48449773705606,199.647014056198,-88.083846,41.821329,201.651847,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645086.01391457,-7318203.18695445,201.651847,193.43692491819,8.21492208181044,9.05367578857316,3.8057982703211,3.72083779238164,-0.799666553735733,2.31024205670117,132.3671195026,"both",3.7561757429569,-0.0992450547284052,8.08279576265184,-0.264252638317203,8.91294326635979,-0.281465044426756,166.007066779399,67.2798945535979
"31","1-16",-88.083806,41.821316,255.355907,41.8212815714286,-88.083792,0.729919060825056,111069.784573608,83082.2574762256,4645084.5587048,-7318201.44957791,255.355907,247.365880556507,7.99002644349324,8.93399247086012,3.99696120842625,3.82397401239723,-1.16315160412341,3.43687394614795,196.91837183275,-88.083845,41.821332,201.580125,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645086.34712393,-7318203.10387221,201.580125,193.43692491819,8.14320008181045,9.12471911462991,4.1168909808853,4.05404714681208,-0.716584314592183,2.27349713843992,130.261790767677,"both",4.05692609465578,-0.119929772459049,8.06661326265184,-0.153173638317213,9.02935579274502,-0.190726643769784,163.590081300214,66.6565810650727
"32","1-16-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083844,41.821334,201.533132,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645086.5692635,-7318203.02078997,201.533132,193.43692491819,8.09620708181043,9.17799906448039,4.32285758683367,4.27618671674281,-0.633502075448632,2.24562318713791,128.664730999719,"180109",NA,NA,NA,NA,NA,NA,NA,NA
