"","X.Label","X_est.x","Y_est.x","Z_est.x","reflat.x","reflong.x","rlat.x","m.lat.x","m.long.x","meterslat.x","meterslong.x","metersalt.x","ground.alt.x","vert.dist.x","center.dist.x","hor.dist.x","meterslat.or.x","meterslong.or.x","theta.x","thetadeg.x","X_est.y","Y_est.y","Z_est.y","reflat.y","reflong.y","rlat.y","m.lat.y","m.long.y","meterslat.y","meterslong.y","metersalt.y","ground.alt.y","vert.dist.y","center.dist.y","hor.dist.y","meterslat.or.y","meterslong.or.y","theta.y","thetadeg.y","is.in","avg.hor.dist","diff.hor.dist","avg.vert.dist","diff.vert.dist","avg.center.dist","diff.center.dist","avg.theta","diff.theta"
"389","8-2-7",-88.049374,41.81408,200.374145,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644275.00892424,-7316161.21002478,200.374145,193.776591429278,6.59755357072194,8.3866016547879,5.1775838184954,0.833022335544229,5.11013189516962,0.84213497784092,48.2507800106278,-88.049375,41.814086,145.315196,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644275.67944369,-7316160.71779536,145.315196,138.76051818995,6.55467781004967,8.38947415549154,5.23636089398954,0.937921444885433,5.15167727787048,0.855060288029599,48.9913457333365,"both",5.20697235624247,-0.0587770754941443,6.57611569038581,0.0428757606722741,8.38803790513972,-0.00287250070363321,48.6210628719822,-0.740565722708752
"390","8-2-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.049372,41.814084,145.357087,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644275.4573044,-7316160.46852065,145.357087,138.76051818995,6.59656881004969,8.55554478082321,5.44817643170179,0.715782155282795,5.40095198433846,0.806732442343627,46.2223641425709,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"391","8-2-9",-88.049365,41.814082,200.605953,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644275.23106353,-7316160.4622006,200.605953,193.776591429278,6.82936157072194,9.05920498209751,5.95222777151603,1.05516162514687,5.85795607604086,0.858756036259005,49.2030965090245,-88.049366,41.814087,145.533035,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644275.79051334,-7316159.96997124,145.533035,138.76051818995,6.77251681004969,9.0427585943715,5.99203630276669,1.04899108968675,5.89950139820576,0.850942370953584,48.755406464496,"both",5.97213203714136,-0.0398085312506602,6.80093919038582,0.0568447606722486,9.0509817882345,0.0164463877260133,48.9792514867603,0.447690044528464
"392","8-3",-88.049418,41.814062,200.161279,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644273.00967064,-7316164.8660541,200.161279,193.776591429278,6.38468757072195,6.65122131915973,1.86400366435088,-1.16623126808554,1.45410257205367,0.00456604574977293,0.261615150525636,-88.049419,41.814067,145.102118,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644273.56912044,-7316164.3738244,145.102118,138.76051818995,6.34159981004967,6.62022490622012,1.90039197486077,-1.17240180633962,1.49564824160188,0.0101401671776291,0.580988782835232,"both",1.88219781960582,-0.0363883105098901,6.36314369038581,0.0430877606722788,6.63572311268993,0.0309964129396043,0.421301966680434,-0.319373632309595
"393","8-3-.5",-88.049417,41.814058,200.238637,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644272.56539206,-7316164.78296253,200.238637,193.776591429278,6.46204557072195,6.8348182688486,2.22636650399239,-1.61050984635949,1.53719414677471,-0.128143283072638,-7.34206929301237,-88.049418,41.814063,145.179968,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644273.12484186,-7316164.29073283,145.179968,138.76051818995,6.41944981004968,6.80554264741346,2.25966255489983,-1.61668038647622,1.57873981073499,-0.122299640458163,-7.00725323422014,"both",2.24301452944611,-0.0332960509074423,6.44074769038582,0.0425957606722704,6.82018045813103,0.02927562143514,-7.17466126361625,-0.334816058792231
"394","8-3-1",-88.049417,41.814055,200.231939,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644272.23218313,-7316164.78296253,200.231939,193.776591429278,6.45534757072195,6.91465984719399,2.47810583784692,-1.94371878076345,1.53719414677471,-0.221115823055596,-12.6690034446472,-88.049418,41.814061,145.15659,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644272.90270257,-7316164.29073283,145.15659,138.76051818995,6.39607181004968,6.83984004104053,2.42356703800601,-1.83881967514753,1.57873981073499,-0.186381423697903,-10.6788689575294,"both",2.45083643792646,0.0545387998409068,6.42570969038582,0.0592757606722785,6.87724994411726,0.0748198061534566,-11.6739362010883,-1.99013448711773
"395","8-3-1.0",-88.049415,41.814055,200.168949,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644272.23218313,-7316164.61677937,200.168949,193.776591429278,6.39235757072194,6.89505418640375,2.58448000988162,-1.94371878076345,1.70337729901075,-0.170659955058876,-9.77809515676588,-88.049416,41.814061,145.104829,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644272.90270257,-7316164.12454969,145.104829,138.76051818995,6.34431081004968,6.8320050900284,2.53495836172129,-1.83881967514753,1.74492294900119,-0.136621527260936,-7.82783690268317,"both",2.55971918580146,0.0495216481603298,6.36833419038581,0.0480467606722641,6.86352963821607,0.0630490963753516,-8.80296602972453,-1.95025825408271
"396","8-3-1.5",-88.049414,41.81405,200.15089,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644271.6768349,-7316164.5336878,200.15089,193.776591429278,6.37429857072195,7.07590907256292,3.07193862804425,-2.49906700477004,1.78646887466311,-0.26962795268673,-15.4485437277027,-88.049416,41.814056,145.058079,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644272.34735435,-7316164.12454969,145.058079,138.76051818995,6.29756081004967,6.95960258804801,2.96256578446642,-2.39416789915413,1.74492294900119,-0.266015896447919,-15.2415881498549,"both",3.01725220625533,0.109372843577836,6.33592969038581,0.0767377606722732,7.01775583030547,0.116306484514907,-15.3450659387788,-0.206955577847788
"397","8-3-10",-88.049398,41.814033,200.35589,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644269.78865094,-7316163.20422259,200.35589,193.776591429278,6.57929857072193,8.49965798838737,5.38117238497834,-4.38725096452981,3.11593408323824,-0.272698574480424,-15.6244773969622,-88.049399,41.814039,145.268727,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644270.45917039,-7316162.71199302,145.268727,138.76051818995,6.50820881004969,8.40624749460687,5.32054649687189,-4.28235186077654,3.1574796224013,-0.260486130724097,-14.9247559121838,"both",5.35085944092512,0.0606258881064523,6.54375369038581,0.0710897606722369,8.45295274149712,0.0934104937804978,-15.274616654573,-0.699721484778458
"398","8-3-10-1",-88.049397,41.814026,200.28279,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644269.01116343,-7316163.12113101,200.28279,193.776591429278,6.50619857072195,8.90162392712117,6.07521923046665,-5.16473847720772,3.19902565795928,-0.335693513316638,-19.2338215229621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
